config_name,normalization,pca_variance,pca_components,kmeans_n_init,spectral_n_neighbors,spectral_affinity,method,ari,silhouette,umap_ari,umap_silhouette,embed_time,func,bins,range,harm_bins,harm_range,pol_bins,pol_range
harmonic_200_3.52,standard,0.99,101,50,10,nearest_neighbors,Spectral,0.0005151531841245262,-0.13757625759369488,-4.551034086918255e-05,-0.2534135,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,standard,0.99,101,50,15,nearest_neighbors,K-Means,0.000822593790397324,0.6575433142473732,0.012119791747713953,0.5518131,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,standard,0.99,101,50,15,nearest_neighbors,Spectral,7.192936393076371e-05,0.21086896041872452,0.019609542713700585,-0.056041025,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,standard,0.99,101,50,20,nearest_neighbors,K-Means,0.000822593790397324,0.6575433142473732,0.012119791747713953,0.5518131,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,standard,0.99,101,50,20,nearest_neighbors,Spectral,0.005970837432116124,-0.0686405314098175,0.024566044548617647,0.33959073,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,none,0.95,83,10,10,nearest_neighbors,K-Means,2.1476106201393402e-05,0.8162224920692991,0.012119791747713953,0.5518131,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,none,0.95,83,10,10,nearest_neighbors,Spectral,0.007121959573345627,-0.08985961781058693,0.016727747723482754,-0.03883185,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,none,0.95,83,10,15,nearest_neighbors,K-Means,2.1476106201393402e-05,0.8162224920692991,0.012119791747713953,0.5518131,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,none,0.95,83,10,15,nearest_neighbors,Spectral,7.192936393076371e-05,0.21827499431112593,0.019609542713700585,-0.056041025,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,none,0.95,83,10,20,nearest_neighbors,K-Means,2.1476106201393402e-05,0.8162224920692991,0.012119791747713953,0.5518131,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,none,0.95,83,10,20,nearest_neighbors,Spectral,0.006415525662193112,-0.07098073992800036,0.024566044548617647,0.33959073,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,none,0.95,83,50,10,nearest_neighbors,K-Means,0.0007914833283244033,0.6650071462385155,0.012119791747713953,0.5518131,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,none,0.95,83,50,10,nearest_neighbors,Spectral,0.007121959573345627,-0.08985961781058693,3.474291736491969e-05,-0.3896106,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,none,0.95,83,50,15,nearest_neighbors,K-Means,0.0007914833283244033,0.6650071462385155,0.012119791747713953,0.5518131,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,none,0.95,83,50,15,nearest_neighbors,Spectral,7.192936393076371e-05,0.21827499431112593,0.019609542713700585,-0.056041025,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,none,0.95,83,50,20,nearest_neighbors,K-Means,0.0007914833283244033,0.6650071462385155,0.012119791747713953,0.5518131,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,none,0.95,83,50,20,nearest_neighbors,Spectral,0.006415525662193112,-0.07098073992800036,0.024566044548617647,0.33959073,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,none,0.99,101,10,10,nearest_neighbors,K-Means,0.0008815682441485614,0.6420117988917637,0.012119791747713953,0.5518131,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,none,0.99,101,10,10,nearest_neighbors,Spectral,-5.828163531567246e-05,0.20934704019754236,0.0003430845518138074,0.009953739,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,none,0.99,101,10,15,nearest_neighbors,K-Means,0.0008815682441485614,0.6420117988917637,0.012119791747713953,0.5518131,4.233170509338379,harmonic,200.0,3.52,,,,
